"","slaughter.age","species"
"579",0.370690153422085,"monodon"
"580",0.493343702027849,"monodon"
"581",0.157839774354143,"monodon"
"582",0.081419924776464,"monodon"
"583",0.0954408589348859,"monodon"
"584",0.526366603190731,"monodon"
"585",0.171370640793428,"monodon"
"586",0.367940337865543,"monodon"
"587",0.00671646415580487,"monodon"
"588",0.425581102952221,"monodon"
"589",0.485773604446446,"monodon"
"590",0.167417403781923,"monodon"
"591",0.386852828030554,"monodon"
"592",0.456547070259918,"monodon"
"593",0.453850665992943,"monodon"
"594",0.386867231730664,"monodon"
"595",0.309505796319747,"monodon"
"596",0.572838875024625,"monodon"
"597",0.566606426819149,"monodon"
"598",0.322722705319297,"monodon"
"599",0.425975438774717,"monodon"
"600",0.352522648570071,"monodon"
"601",0.170917593564333,"monodon"
"602",0.417330115265243,"monodon"
"603",0.458216571737915,"monodon"
"604",0.392838694273047,"monodon"
"605",0.227037405084547,"monodon"
"606",0.43536038347141,"monodon"
"607",0.195705922190589,"monodon"
"608",0.42301883337061,"monodon"
"609",0.39126875143029,"monodon"
"610",0.00146839077555043,"monodon"
"611",0.357402186790514,"monodon"
"612",0.324113936399084,"monodon"
"613",0.0807610790296462,"monodon"
"614",0.0715141865414984,"monodon"
"615",0.377066111022602,"monodon"
"616",0.320007390165178,"monodon"
"617",0.360869930959391,"monodon"
"618",0.349461078299104,"monodon"
"619",0.138672269238199,"monodon"
"620",0.445675157024539,"monodon"
"621",0.292525273970859,"monodon"
"622",0.541904134340924,"monodon"
"623",0.3534227833244,"monodon"
"624",0.220915678350026,"monodon"
"625",0.166408060325006,"monodon"
"626",0.418776836035099,"monodon"
"627",0.487010252307298,"monodon"
"628",0.167702109815369,"monodon"
"629",0.112452186661529,"monodon"
"630",0.0345800774477592,"monodon"
"631",0.128072303217279,"monodon"
"632",0.379408232473156,"monodon"
"633",0.448461731987507,"monodon"
"634",0.418327609615334,"monodon"
"635",0.333839125473924,"monodon"
"636",0.38182077476606,"monodon"
"637",0.427768919799127,"monodon"
"638",0.187268850988528,"monodon"
"639",0.46124135850664,"monodon"
"640",0.413016913089894,"monodon"
"641",0.364365688337014,"monodon"
"642",0.464730645718391,"monodon"
"643",0.560980694108535,"monodon"
"644",0.348859207620688,"monodon"
"645",0.267816321571517,"monodon"
"646",0.0217119072927123,"monodon"
"647",0.506346229476511,"monodon"
"648",0.165528916887635,"monodon"
"649",0.415021423508497,"monodon"
"650",0.391810034715229,"monodon"
"651",0.37360667913015,"monodon"
"652",0.425096203357359,"monodon"
"653",0.444143204597461,"monodon"
"654",0.331991866675833,"monodon"
"655",0.422711208521809,"monodon"
"656",0.388099577230201,"monodon"
"657",0.345065511130372,"monodon"
"658",0.0896764183643685,"monodon"
"659",0.207914761782072,"monodon"
"660",0.109152814111861,"monodon"
"661",0.386019039017747,"monodon"
"662",0.372899603698461,"monodon"
"663",0.419561517054082,"monodon"
"664",0.371881111345854,"monodon"
"665",0.0742588116529975,"monodon"
"666",0.087863829955145,"monodon"
"667",0.270011168872526,"monodon"
"668",0.535920565076907,"monodon"
"669",0.154129541522297,"monodon"
"670",0.196438036366076,"monodon"
"671",0.258354532041758,"monodon"
"672",0.393426528227352,"monodon"
"673",0.574674813976848,"monodon"
"674",0.234556235703296,"monodon"
"675",0.218528985456564,"monodon"
"676",0.00535245624248775,"monodon"
"677",0.0509062608991095,"monodon"
"678",0.565863973491748,"monodon"
"679",0.572977267066026,"monodon"
"680",0.198586478353348,"monodon"
"681",0.326957273940092,"monodon"
"682",0.161911846561938,"monodon"
"683",0.283920502223047,"monodon"
"684",0.348860943457871,"monodon"
"685",0.0621502629385186,"monodon"
"686",0.345413616184174,"monodon"
"687",0.392984241681443,"monodon"
"688",0.307191611637312,"monodon"
"689",0.423790166714171,"monodon"
"690",0.456474661112694,"monodon"
"691",0.344675795735796,"monodon"
"692",0.182204352294931,"monodon"
"693",0.358349113278033,"monodon"
"694",0.431127106779402,"monodon"
"695",0.359976364070517,"monodon"
"696",0.142398216308546,"monodon"
"697",0.412030627483597,"monodon"
"698",0.215860576026608,"monodon"
"699",0.383816980338671,"monodon"
"700",0.305118654743447,"monodon"
"701",0.386306831482975,"monodon"
"702",0.140891537287065,"monodon"
"703",0.122369342523216,"monodon"
"704",0.0811137340443605,"monodon"
"705",0.399879753003749,"monodon"
"706",0.0260411983975665,"monodon"
"707",0.384118864024119,"monodon"
"708",0.0634368489325445,"monodon"
"709",0.310677026188106,"monodon"
"710",0.486615621677407,"monodon"
"711",0.435081363470906,"monodon"
"712",0.253537910910153,"monodon"
"713",0.483800475951471,"monodon"
"714",0.0569429325727581,"monodon"
"715",0.308305721008643,"monodon"
"716",0.384898886654231,"monodon"
"717",0.487209689833608,"monodon"
"718",0.33128317157124,"monodon"
"719",0.139976375888556,"monodon"
"720",0.395583602629285,"monodon"
"721",0.536033399255294,"monodon"
"722",0.457114177535221,"monodon"
"723",0.369723597023038,"monodon"
"724",0.349135402791749,"monodon"
"725",0.239175777044291,"monodon"
"726",0.48584866635567,"monodon"
"727",0.372520118977025,"monodon"
"728",0.232096287067851,"monodon"
"729",0.378906701198832,"monodon"
"730",0.220373139698063,"monodon"
"731",0.497791461970574,"monodon"
"732",0.377719377892086,"monodon"
"733",0.432764220312113,"monodon"
"734",0.372748771586278,"monodon"
"735",0.387861102343799,"monodon"
"736",0.447667111037401,"monodon"
"737",0.403274623833626,"monodon"
"738",0.227091653693748,"monodon"
"739",0.323324327421638,"monodon"
"740",0.132398673322111,"monodon"
"741",0.286283326828835,"monodon"
"742",0.359235007454192,"monodon"
"743",0.469785225741076,"monodon"
"744",0.474646957745668,"monodon"
"745",0.428543156356498,"monodon"
"746",0.450950507381008,"monodon"
"747",0.222603926811252,"monodon"
"748",0.41678602479442,"monodon"
"749",0.441374404131882,"monodon"
"750",0.741415658122553,"monodon"
"751",0.0334669307310533,"monodon"
"752",0.411391246577367,"monodon"
"753",0.262121862188149,"monodon"
"754",0.470241629639327,"monodon"
"755",0.361047809937807,"monodon"
"756",0.474045730374402,"monodon"
"757",0.392089411380767,"monodon"
"758",0.408266840268396,"monodon"
"759",0.102673332813312,"monodon"
"760",0.383344726622951,"monodon"
"761",0.370559887505001,"monodon"
"762",0.381767866433641,"monodon"
"763",0.582561759012444,"monodon"
"764",0.0241166642862033,"monodon"
"765",0.350367142736113,"monodon"
"766",0.438278142364493,"monodon"
"767",0.00448045531784869,"monodon"
"768",0.404065255115232,"monodon"
"769",0.362110685132075,"monodon"
"770",0.114254563131559,"monodon"
"771",0.47000799020169,"monodon"
"772",0.464344122789916,"monodon"
"773",0.333791314429927,"monodon"
"774",0.410679577574349,"monodon"
"775",0.390567589546748,"monodon"
"776",0.371378055084299,"monodon"
"777",0.0740320301961331,"monodon"
"778",0.410627880434309,"monodon"
"779",0.1481660094592,"monodon"
"780",0.457450263353055,"monodon"
"781",0.0932740289103063,"monodon"
"782",0.437453082870209,"monodon"
"783",0.1165551077446,"monodon"
"784",0.456300572189338,"monodon"
"785",0.139392852958487,"monodon"
"786",0.391911683101229,"monodon"
"787",0.41043222266679,"monodon"
"788",0.472999302132745,"monodon"
"789",0.379190195358825,"monodon"
"790",0.120274877574361,"monodon"
"791",0.179571321709576,"monodon"
"792",0.209266875071835,"monodon"
"793",0.36699986748684,"monodon"
"794",0.495455328786737,"monodon"
"795",0.42194721674789,"monodon"
"796",0.53894058981481,"monodon"
"797",0.250051366464609,"monodon"
"798",0.0229564413056828,"monodon"
"799",0.362640945461308,"monodon"
"800",0.41111607576109,"monodon"
"801",0.454505076133838,"monodon"
"802",0.400769991215243,"monodon"
"803",0.426922678229958,"monodon"
"804",0.396592739510172,"monodon"
"805",0.4033629527129,"monodon"
"806",0.418947000746751,"monodon"
"807",0.0742022423216935,"monodon"
"808",0.587255094139438,"monodon"
"809",0.283182191680251,"monodon"
"810",0.418576591910419,"monodon"
"811",0.352122671990266,"monodon"
"812",0.230463057771929,"monodon"
"813",0.38420950896366,"monodon"
"814",0.272571030144773,"monodon"
"815",0.241759024037256,"monodon"
