species,larval,postlarval,juvenile.adult,total_farmed_d
macrobrachium,11.34174448,28.41586704,90.96634568,229.9067425
macrobrachium,2.16344527,50.38099137,97.74564173,161.2252158
macrobrachium,10.02359298,33.85489464,96.73089558,212.1481023
macrobrachium,5.131267572,44.19744074,57.11267699,135.8122704
macrobrachium,40.98904687,64.95596921,58.76615336,131.9916113
macrobrachium,4.70073709,50.92556109,71.17326115,213.7122975
macrobrachium,9.358562765,51.91934515,71.90675948,201.3296694
macrobrachium,4.728573553,44.88469004,73.15653315,225.6656432
macrobrachium,4.643026746,47.72803496,91.04393308,133.2020238
macrobrachium,4.759065508,71.46779608,97.9034215,163.4631055
macrobrachium,10.1619521,24.42649045,86.41012174,168.7917101
macrobrachium,15.44040788,43.1161619,105.8072437,152.4221678
macrobrachium,25.55338527,35.23942953,70.83911472,180.6139973
macrobrachium,45.19261874,36.78893028,85.48936353,232.8612289
macrobrachium,9.148182292,51.90362054,96.75077028,222.8921989
macrobrachium,6.931374982,41.65900608,89.70151431,197.0952501
macrobrachium,5.257553516,44.01661131,59.92319744,193.5951523
macrobrachium,33.09383948,52.42653822,86.00363024,154.6015509
macrobrachium,6.509764494,41.20896677,103.7388798,150.3596944
macrobrachium,5.324351816,52.28054994,71.96276695,150.8711951
macrobrachium,3.760621278,35.67932384,135.0533464,208.061874
macrobrachium,8.452543737,51.13134088,126.3185358,186.1436827
macrobrachium,3.26327199,38.83258384,68.40631338,158.3767277
macrobrachium,5.416501623,45.52415723,141.3552544,259.6028079
macrobrachium,7.499231074,41.89253182,63.06578154,135.1559135
macrobrachium,9.564121704,38.83344833,111.5732714,193.3354348
macrobrachium,17.80001353,34.18187551,94.899956,198.7410473
macrobrachium,3.278111661,50.72682251,67.34441678,185.4755469
macrobrachium,8.622670586,54.39921983,79.79754084,191.0118429
macrobrachium,13.10655913,49.96092365,66.7097101,172.688207
macrobrachium,49.20853373,45.99951674,94.16064828,174.724605
macrobrachium,6.530595819,61.32916322,73.04756913,209.5450706
macrobrachium,9.81521032,35.64792717,108.5083724,142.0925665
macrobrachium,2.453558863,33.09592258,63.81386801,184.0100753
macrobrachium,6.311579928,46.32057196,99.77264429,168.3532599
macrobrachium,40.29673967,49.24130594,64.72278353,150.0787942
macrobrachium,5.980997106,44.45033958,71.92656349,175.3416228
macrobrachium,15.42146657,27.46630688,45.74142347,175.0613217
macrobrachium,19.37022163,29.66213268,57.82962362,164.6216522
macrobrachium,26.99335993,33.61085012,86.08047712,152.4487508
macrobrachium,10.21317441,32.17438389,126.2913358,208.448945
macrobrachium,4.052382902,27.16871667,127.8208436,197.2345958
macrobrachium,6.979915489,48.13924632,84.14919583,164.2077132
macrobrachium,2.451886701,41.78226257,105.1369,263.9616023
macrobrachium,10.7506899,42.83127368,79.78190445,149.9527099
macrobrachium,9.507483654,42.35809877,159.9963457,166.665422
macrobrachium,23.16910915,44.27907363,143.0195452,160.0632016
macrobrachium,8.292575364,48.02312981,75.34978108,240.4505636
macrobrachium,21.50908982,39.9513266,99.83495928,147.1713994
macrobrachium,13.24000816,32.71781567,96.39617114,140.7997636
macrobrachium,6.48881146,29.82441273,97.86662607,220.7479109
macrobrachium,6.58122516,53.27996265,149.7970616,146.2706225
macrobrachium,10.71232684,32.249685,110.2748194,164.3173778
macrobrachium,15.45229154,71.60342254,94.27549553,156.4924344
macrobrachium,6.711855635,44.7102096,126.5883015,177.5949517
macrobrachium,20.91324577,40.48543803,84.66501042,155.3303678
macrobrachium,4.265949016,49.6257666,85.28033761,181.444015
macrobrachium,9.321044987,61.16223144,79.42986018,165.9555358
macrobrachium,12.718261,48.88762169,109.865431,122.0436184
macrobrachium,3.057293869,46.14354433,151.6417517,191.6743923
macrobrachium,16.68916961,37.40617906,90.14924485,232.997598
macrobrachium,15.87932181,29.94937649,82.86874621,134.9756079
macrobrachium,22.56387183,57.72608815,108.2885546,233.3861325
macrobrachium,5.402476332,44.56121465,68.5571035,179.7999536
macrobrachium,1.737831271,51.09658308,146.9643765,229.8143726
macrobrachium,6.127482493,23.23064347,97.24636485,207.529974
macrobrachium,10.13323659,31.2954086,97.65673303,180.9557048
macrobrachium,10.35120767,46.32353331,119.5239972,184.5645392
macrobrachium,18.85679427,47.71581284,136.4356401,182.5928211
macrobrachium,8.334050995,46.94906246,118.5130765,155.7740545
macrobrachium,15.41265604,47.95708839,93.53259251,193.4105013
macrobrachium,6.487805119,46.86933266,73.27209306,209.4107882
macrobrachium,9.325184744,34.89241693,120.9112959,169.6397956
macrobrachium,25.54066022,44.77914368,108.2259692,148.2416308
macrobrachium,12.09744728,45.27014808,113.0452184,189.5354793
macrobrachium,8.397551816,40.34648755,119.0088949,158.8769099
macrobrachium,27.96441454,31.68232302,105.016958,172.2203925
macrobrachium,27.26107901,42.05003819,51.82912143,186.3047766
macrobrachium,5.926442049,44.24603059,42.86176772,169.936684
macrobrachium,6.441664705,59.73412928,105.9687582,199.5035809
macrobrachium,0.886872836,48.41335487,128.185504,148.2459763
macrobrachium,11.21033637,31.40891528,111.9383534,154.0112598
macrobrachium,6.248360733,39.31528057,94.43715377,171.2943175
macrobrachium,2.497293963,40.22344184,98.47736887,258.3276288
macrobrachium,7.70519825,41.64189011,112.7294451,154.826804
macrobrachium,7.034920657,46.10513978,101.0022304,197.8349349
macrobrachium,2.258765043,46.58659635,136.1010993,177.8936466
macrobrachium,7.868835717,44.31438445,75.87005556,204.2705896
macrobrachium,16.43776794,54.4834238,99.19204871,170.719996
macrobrachium,4.933520148,53.05327685,83.79122736,132.3395658
macrobrachium,11.03873138,35.98336884,89.84191778,234.8617467
macrobrachium,8.400310295,46.84099213,112.2119159,141.9799435
macrobrachium,2.68882807,38.40098334,82.5368226,185.1786343
macrobrachium,7.894312071,47.0661282,93.5828327,208.0384549
macrobrachium,7.145042226,41.81949029,122.4883136,187.8751756
macrobrachium,7.301523977,50.248384,81.41002466,296.4115756
macrobrachium,13.18731143,56.08751543,67.42770606,354.2765273
macrobrachium,73.33299929,34.69109056,114.9125584,219.9479276
macrobrachium,9.874801726,35.12996321,126.307998,216.7880995
macrobrachium,2.107880829,32.1981366,61.81466345,198.085864
macrobrachium,2.93570959,54.13751846,72.86120119,131.189197
macrobrachium,1.684198477,55.36992721,93.00337688,171.5445
macrobrachium,10.943969,56.23298538,79.99613307,187.8343109
macrobrachium,12.49605493,51.50718885,112.9713959,151.4882521
macrobrachium,9.894745572,39.3812193,79.63301444,211.7595404
macrobrachium,6.610521743,23.90452638,132.0005972,160.363909
macrobrachium,1.539489766,36.31035419,69.74983106,203.5174413
macrobrachium,6.980524281,45.3267346,98.16163867,183.4074662
macrobrachium,2.084999516,34.09346307,103.1606501,200.7019262
macrobrachium,4.722591442,31.79242305,47.07909354,164.4808625
macrobrachium,13.91724304,31.05926292,81.42241643,222.5329036
macrobrachium,30.73232739,47.4042449,99.97996181,164.0780874
macrobrachium,5.198040907,35.67448361,91.36559186,190.1667341
macrobrachium,15.21531854,45.21185184,96.51541852,163.2958516
macrobrachium,5.875150869,50.22820262,102.213477,207.2661393
macrobrachium,9.980006235,42.0279409,52.1934892,205.8132144
macrobrachium,17.63788051,49.36358568,126.2778306,205.4663327
macrobrachium,16.10620615,37.2095681,116.9999869,186.5935123
macrobrachium,4.664709598,26.80887821,99.87596154,176.1732405
macrobrachium,3.318925946,48.99847731,84.34034361,161.7269487
macrobrachium,6.443672351,31.54784806,139.2705356,166.6043004
macrobrachium,19.14629859,30.55198412,115.6387327,179.9126289
macrobrachium,7.591906494,51.67803818,98.45717348,166.6139656
macrobrachium,14.66610262,35.22950952,137.0878914,247.6198993
macrobrachium,8.5100259,44.20477394,103.1949794,226.2359247
macrobrachium,15.23138153,42.33597138,110.0522819,171.2309801
macrobrachium,6.968706511,76.34892499,81.15579167,155.1802575
macrobrachium,6.980872028,55.79239635,138.9815076,166.0717645
macrobrachium,11.01505677,44.90984878,137.4053846,145.4568244
macrobrachium,7.851381975,31.09199573,74.74060293,190.5503047
macrobrachium,4.848968788,51.18105985,129.3772698,162.7374301
macrobrachium,4.060456548,38.70814481,114.0132247,188.0055894
macrobrachium,7.58602369,56.83409264,77.69442457,159.2960618
macrobrachium,6.399470418,40.17121333,125.6761058,165.9499346
macrobrachium,4.533621138,47.12799941,83.33571566,166.4655425
macrobrachium,8.492471004,44.70797821,55.31665689,161.4150076
macrobrachium,10.33841235,60.17775073,150.2319206,132.8686809
macrobrachium,40.24910716,35.18938842,58.58909043,178.0431086
macrobrachium,2.741304323,44.43063179,106.6539991,155.2103118
macrobrachium,6.250528198,58.99840638,137.950055,206.7131269
macrobrachium,28.95292864,55.45219389,124.2658556,161.363173
macrobrachium,11.09375704,43.07439663,118.2667688,190.6779109
macrobrachium,4.238421678,41.6077212,99.79066189,199.9185631
macrobrachium,7.070029186,40.6172808,109.5659372,142.6451375
macrobrachium,18.69206423,39.27731673,98.4210777,166.5808609
macrobrachium,5.382426444,49.20314206,86.85509067,180.2959098
macrobrachium,4.749800591,37.60068954,119.1176169,229.9908751
macrobrachium,12.52620641,58.2054812,43.27159406,242.4216519
macrobrachium,10.09656171,43.78937275,126.2025249,196.427911
macrobrachium,2.935120594,33.85182271,117.2081236,203.8370084
macrobrachium,3.725439191,33.24816692,93.74456583,159.84886
macrobrachium,8.436140779,38.84821913,87.05090661,206.5291383
macrobrachium,19.7631608,34.24928942,93.04488953,147.0415108
macrobrachium,8.939447892,57.01951738,103.4007227,177.7069427
macrobrachium,10.62511969,50.48906884,135.1698971,207.9637594
macrobrachium,29.56006637,75.51028877,134.8412805,214.3277131
macrobrachium,2.362882629,35.20404212,119.4098496,197.6842799
macrobrachium,6.431221454,49.41996762,99.55261679,172.6596164
macrobrachium,6.753923197,39.66216292,90.04540584,142.6277044
macrobrachium,2.967769695,51.83094946,104.3369044,230.9971037
macrobrachium,9.623568084,56.05162858,131.737582,173.4579448
macrobrachium,9.499453429,47.0533957,80.57068183,201.7930445
macrobrachium,5.670181504,33.18854461,113.0262557,150.7880545
macrobrachium,11.55413402,31.15860983,52.88952219,184.417715
macrobrachium,3.954396662,42.06271504,67.53445235,189.6046351
macrobrachium,8.121683561,39.605554,92.32546097,213.2352098
macrobrachium,20.44283501,36.96738853,102.5509218,236.9230736
macrobrachium,27.31042494,43.7347578,79.41060401,216.826534
macrobrachium,10.32330543,57.16170401,146.793721,418.9243668
macrobrachium,10.81790835,82.64230674,100.0667918,119.2243851
macrobrachium,23.26317208,40.8731476,107.1007836,169.5324972
macrobrachium,11.54844331,51.22788182,86.67934824,168.3937292
macrobrachium,14.22564341,39.13824268,133.0548261,147.7399181
macrobrachium,2.572403982,35.98340494,82.38884698,216.6476083
macrobrachium,10.64982907,48.24850387,70.85114624,261.8363595
macrobrachium,9.737155332,67.12116081,126.4053613,138.9999673
macrobrachium,2.733476377,50.16595012,75.42658756,220.8974471
macrobrachium,20.21727045,49.63988833,68.94289565,165.4036911
macrobrachium,7.984955059,42.1307255,120.9287844,177.634985
macrobrachium,3.507568782,35.96628629,109.1435859,165.3261023
macrobrachium,3.222910849,38.3028205,96.2427414,148.9235703
macrobrachium,11.16522945,48.86285961,84.04246018,166.7769468
macrobrachium,3.817218174,35.97574095,92.42172763,192.0769751
macrobrachium,17.23243951,36.51098194,83.70545932,120.4381986
macrobrachium,3.582027437,50.61803189,172.1412615,294.2652754
macrobrachium,9.54925554,59.12456374,81.15573866,178.4782537
macrobrachium,9.935229296,51.08953819,65.37996088,233.6755824
macrobrachium,24.07551523,49.19591185,170.3476511,191.4586973
macrobrachium,2.952362746,46.338125,81.40191673,164.8828338
macrobrachium,2.409535816,61.72236243,204.1923716,215.6065584
macrobrachium,10.6565928,50.67560327,133.9350011,191.2751229
macrobrachium,6.577992328,46.89496925,139.7683423,149.0541657
macrobrachium,4.744101821,33.2294132,79.17636618,155.74282
macrobrachium,1.266098131,44.92534427,91.99802306,220.7266682
macrobrachium,7.46931411,38.65196884,168.9729844,184.0442423
macrobrachium,9.596510339,38.46173786,62.76770215,148.376254
macrobrachium,19.97507637,37.53809301,186.3815508,164.8071566
macrobrachium,24.481612,36.57875443,98.24840744,161.4905548
macrobrachium,2.18848705,49.61812882,87.91238272,151.0696478
macrobrachium,3.021804921,46.5352023,130.0458873,160.6307437
macrobrachium,4.483433302,28.96508752,95.32777261,180.3541592
macrobrachium,1.557054188,48.84156213,193.7226569,194.3616743
macrobrachium,2.087143896,36.67141939,67.14547271,182.7505572
macrobrachium,15.26240372,72.27743471,79.03551502,171.1904209
macrobrachium,12.79771771,29.75221378,140.2528122,148.5157887
macrobrachium,8.61513196,46.13362446,85.69170227,161.1820978
macrobrachium,2.658042808,42.59287319,78.78599422,193.3917487
macrobrachium,8.840863903,47.41626723,111.1869686,197.5803816
macrobrachium,2.602120961,38.56460395,68.16165133,190.9843978
macrobrachium,1.006485101,38.02287367,78.41760117,142.6718555
macrobrachium,5.99748015,42.9776361,102.582011,157.7835883
macrobrachium,14.75687657,47.1085334,153.9045632,199.1537123
macrobrachium,16.0709858,36.77118171,138.1239191,215.6578052
macrobrachium,7.769162813,45.99865478,82.98711672,162.5069061
macrobrachium,2.262067488,37.32822907,63.44654334,210.0716459
macrobrachium,63.64274929,36.79669946,123.2830211,121.0692983
macrobrachium,4.282608128,59.73983574,84.02160378,170.9814792
macrobrachium,5.84858363,30.07167214,109.1430745,269.5196992
macrobrachium,6.517277483,49.46918755,167.3739561,182.6433991
macrobrachium,8.110823122,32.1545557,110.4465571,196.20707
macrobrachium,6.864335893,44.75553731,69.46975082,225.1206169
macrobrachium,112.0615645,32.61548403,107.8798327,145.9911163
macrobrachium,8.326326222,51.82009282,76.46244913,143.332267
macrobrachium,28.6315064,40.41194215,105.6465103,203.2015606
macrobrachium,4.084481135,43.46325642,69.00017119,154.2814768
macrobrachium,5.494454596,32.54296139,84.9828871,151.8591763
macrobrachium,4.531102786,34.5610166,173.1384375,155.0978292
macrobrachium,3.377836818,24.79063326,85.38441079,164.7726309
macrobrachium,31.4873854,38.75011233,90.40314595,233.5457985
macrobrachium,12.25203746,33.10803086,112.9758975,176.8622455
macrobrachium,6.247851689,52.95123683,90.10047382,161.8194097
macrobrachium,1.606312868,50.14049055,90.23481322,154.8859132
macrobrachium,4.015926049,45.13498831,80.79647037,192.9482551
macrobrachium,4.868611922,34.61381303,90.55402255,168.0896861
macrobrachium,3.395825665,43.73904588,82.07499285,142.5734788
macrobrachium,6.186996004,42.56699708,104.9253998,231.4248207
macrobrachium,7.807256046,33.60140428,156.2284477,176.7323047
macrobrachium,5.539118751,57.76253912,57.73242703,166.907329
macrobrachium,2.57202902,52.47722635,111.0407581,168.3727971
macrobrachium,19.59165687,61.76218204,82.70052243,212.4302421
macrobrachium,15.61737633,47.05296887,49.31846872,152.7999245
macrobrachium,7.245314217,51.39510634,47.98414801,211.297161
macrobrachium,15.76792894,45.75694475,79.49790301,173.4690108
macrobrachium,35.31479666,38.46949774,79.32863934,146.3638134
macrobrachium,15.44275909,27.8641436,95.09729152,175.7186521
macrobrachium,5.21008686,53.36990047,133.437968,141.4678791
macrobrachium,2.265623518,44.332155,59.01704075,179.7548074
macrobrachium,13.17883524,54.58808259,76.58078071,155.9128191
macrobrachium,5.906976827,53.5072297,90.07934778,198.0948788
macrobrachium,15.2846668,33.06317363,127.3593741,192.8673892
macrobrachium,29.18492165,44.25919607,110.0612057,170.0817423
macrobrachium,0.836265518,37.12395216,106.7102872,207.9287108
macrobrachium,5.602588138,42.7986745,95.49264944,224.4463018
macrobrachium,16.34926104,30.06803202,84.47302393,174.5034116
macrobrachium,3.467490265,40.47095048,79.05984982,176.7931158
macrobrachium,21.49986086,47.3156154,145.285281,156.9659609
macrobrachium,8.881615874,52.40405261,92.11709797,152.2703985
macrobrachium,15.15754128,41.23553453,108.2176671,181.4453435
macrobrachium,10.71017445,41.91649464,58.19346505,218.883626
macrobrachium,1.612090536,41.92291646,111.2381488,145.0758401
macrobrachium,26.9220263,38.99588992,165.161174,194.9239966
macrobrachium,5.645016091,35.29582119,70.88310273,231.4075839
macrobrachium,1.356418252,31.62524329,90.10784193,159.3555302
macrobrachium,6.283446081,34.19906181,132.5040338,279.877733
macrobrachium,0.985245585,68.46644466,58.39657672,172.5241939
macrobrachium,6.434708381,40.74010818,77.71067995,147.5234539
macrobrachium,5.523649092,35.42259049,99.94172966,182.4740602
macrobrachium,3.636399234,33.00459715,69.90574977,231.2726489
macrobrachium,6.134497156,40.34085334,152.8448799,194.7966969
macrobrachium,30.45972305,54.65043107,135.6124282,203.8664891
macrobrachium,6.622965109,57.12254632,86.76551455,205.9431513
macrobrachium,6.612588226,45.42016952,38.68487925,166.330598
macrobrachium,2.422673362,33.42759191,87.27415127,176.7724128
macrobrachium,12.53223308,38.64521751,102.9050906,144.8480284
macrobrachium,1.803745688,43.24071071,117.1709601,215.2240256
macrobrachium,2.180110582,27.6424916,103.1691655,139.3209816
macrobrachium,5.033114623,34.47099289,147.8767156,163.3470486
macrobrachium,12.37306843,28.5258798,73.56918963,129.0649541
macrobrachium,7.999593471,44.57961543,146.7231504,160.7453495
macrobrachium,7.255183837,35.99303626,80.84352089,197.9672147
macrobrachium,11.3188055,48.79536702,76.65279691,178.2123926
macrobrachium,4.319970488,48.40375292,64.56711398,127.477296
macrobrachium,4.90506306,71.08430606,105.6099603,189.0484043
macrobrachium,3.118907604,38.4561721,64.33334495,167.584949
macrobrachium,12.83546691,40.67097885,86.95101843,146.225754
macrobrachium,0.911836164,39.85078257,61.45249963,178.2776922
macrobrachium,3.695314744,44.19706698,137.4915332,172.0849885
macrobrachium,3.06930389,46.66080924,73.48972694,172.6147315
macrobrachium,4.804535979,31.0888597,57.34683225,176.5812253
macrobrachium,8.197152122,40.97620871,92.60858278,251.0913434
macrobrachium,8.964254473,31.63499017,85.32207899,181.3270237
macrobrachium,8.170594242,37.93956901,63.47825156,231.1593998
macrobrachium,9.720286303,48.00858717,113.168714,162.4937067
macrobrachium,7.698203418,47.27470175,176.7607446,173.3842389
macrobrachium,7.877523958,38.4279396,120.2901062,152.5638119
macrobrachium,7.806939978,55.61320225,142.6130911,172.1074559
macrobrachium,4.990378971,50.90635137,75.80971843,175.767588
macrobrachium,20.85332541,45.87283922,104.2231677,123.7841864
macrobrachium,9.432002595,56.78872301,66.97083371,242.9617859
macrobrachium,15.97174025,51.62754863,65.12803772,134.4164454
macrobrachium,10.27752582,34.33220266,80.22561956,148.3872931
macrobrachium,8.110090201,41.38460933,87.35227736,194.0135313
macrobrachium,17.18706159,43.60454639,125.1719498,151.3912197
macrobrachium,21.08075426,48.01480728,101.7538089,194.9621757
macrobrachium,4.152554578,41.39643377,81.10479599,177.6821164
macrobrachium,13.85396688,38.29829408,98.81437115,188.2966426
macrobrachium,45.41454513,52.1947537,88.39419132,181.5407105
macrobrachium,1.104896128,41.85369791,132.5340631,174.2943893
macrobrachium,14.76597342,53.27796353,83.89719647,148.9243983
macrobrachium,3.173384342,34.88510007,120.1475984,199.7515271
macrobrachium,8.280429042,38.52829189,128.0382104,186.3481208
macrobrachium,2.168255132,57.91571899,156.8659662,168.1883389
macrobrachium,11.42517666,53.09181176,85.20057225,176.4327253
macrobrachium,12.68537859,60.42381043,177.9047023,140.5587273
macrobrachium,9.033542764,42.52908792,118.7172884,167.7945045
macrobrachium,10.26198693,36.9516455,85.16353559,145.5851889
macrobrachium,20.31626336,61.67168198,92.78912009,199.7503399
macrobrachium,6.281416104,39.92803302,76.79901631,236.6669707
macrobrachium,11.85013353,39.76177553,89.58599661,176.158468
macrobrachium,12.45090706,42.26154508,126.2913949,183.4224409
macrobrachium,5.092714751,37.29852056,117.7208955,198.0177626
macrobrachium,40.67517566,38.60322724,87.53587951,151.1441811
macrobrachium,2.552052483,41.89018156,87.79452346,166.8658468
macrobrachium,2.727558438,32.34598676,93.69418778,204.3375569
macrobrachium,15.39730952,35.50235151,136.282948,197.130892
macrobrachium,4.997446537,36.05876617,64.11786144,206.8118747
macrobrachium,26.09560658,42.71653424,92.02503481,182.6090031
macrobrachium,4.091893829,40.90127834,112.1611309,172.7398688
macrobrachium,7.332807015,36.08559979,52.95684049,165.4501556
macrobrachium,2.323731449,45.92673732,51.69215104,228.6487975
macrobrachium,4.361613021,44.78324172,103.924021,170.2208833
macrobrachium,10.83241043,55.18458721,119.348798,246.4926248
macrobrachium,1.359952224,46.19695877,88.4961504,181.2087723
macrobrachium,9.910408309,39.17243683,96.28598938,217.5330754
macrobrachium,3.710334422,45.71794243,75.79478893,213.2150534
macrobrachium,3.814880435,29.72930305,82.7934868,189.1628107
macrobrachium,3.844699591,32.97617477,92.75532831,136.2833085
macrobrachium,2.536815666,43.68976604,106.2034612,202.1378517
macrobrachium,7.979018898,40.85647471,66.4039507,158.9945264
macrobrachium,18.67414508,55.90131604,74.34089662,144.5237472
macrobrachium,7.407819631,42.16614508,80.10062171,156.4761516
macrobrachium,11.27117794,58.09801844,163.7785342,202.1792465
macrobrachium,3.707962241,47.55243945,77.99638446,155.4708635
macrobrachium,12.19066752,64.26300757,58.36499784,179.3550516
macrobrachium,9.244319768,29.53612332,122.8000922,165.2673012
macrobrachium,10.26996364,44.24190415,95.16108399,128.5611396
macrobrachium,4.340555099,32.51463667,91.87317238,186.5087505
macrobrachium,1.761953118,38.04759581,175.1937742,145.5741442
macrobrachium,3.234253734,39.75324602,114.6304496,187.6447073
macrobrachium,9.117239768,33.60828382,88.85300952,124.5352181
macrobrachium,8.554026096,55.55126485,89.03043601,196.8912998
macrobrachium,8.492642935,39.1886068,103.3228035,220.8827285
macrobrachium,0.908315198,45.99620564,80.71111652,176.7159905
macrobrachium,7.788289614,31.43336742,114.3155031,160.696839
macrobrachium,128.7411828,46.9037221,101.9489327,176.3961575
macrobrachium,8.416426249,46.37677811,103.0497555,151.566441
macrobrachium,13.41264575,47.4502869,94.84327747,150.2265957
macrobrachium,9.180681065,57.07116454,85.2119834,156.4199157
macrobrachium,6.854046921,41.74859748,112.9669675,171.818572
macrobrachium,6.161799641,45.80686747,85.73850537,202.4507861
macrobrachium,4.864201368,38.8460419,69.37049633,171.2056951
macrobrachium,12.00443047,39.6102792,90.52836209,146.8448939
macrobrachium,3.412678048,37.73360265,173.744928,206.4974208
macrobrachium,9.362545925,34.6527278,127.8693729,212.4332578
macrobrachium,5.744083206,41.09561662,109.1680072,185.1778946
macrobrachium,11.12415528,42.31699993,95.77207149,137.214053
macrobrachium,1.789229088,42.54002986,100.4421684,237.0991418
macrobrachium,22.83619653,75.26558214,103.7726047,170.6508328
macrobrachium,3.021845695,45.74989235,93.60855111,158.6321832
macrobrachium,11.22202337,50.59626607,66.07826214,200.3299779
macrobrachium,18.37400022,52.89153206,95.47170563,198.5424712
macrobrachium,2.580926586,32.13533121,114.6127149,177.0832719
macrobrachium,0.712645058,45.64414632,99.7859032,204.4745773
macrobrachium,2.401801142,32.35590555,112.3754367,277.2284934
macrobrachium,22.85321348,49.58902108,85.19375585,215.0310118
macrobrachium,22.65346057,53.47390349,86.60885701,201.6881897
macrobrachium,9.816045311,50.43757659,76.83326198,170.1731839
macrobrachium,1.771512281,55.44704078,81.64881998,177.2406404
macrobrachium,17.71840924,53.86253336,126.750306,174.8781105
macrobrachium,3.210576832,45.57712346,56.20457773,158.5406204
macrobrachium,3.905500262,32.16395883,75.89534695,207.5422755
macrobrachium,7.431288603,69.2695186,93.95238449,177.1023509
macrobrachium,3.583079647,57.00997189,59.11357617,159.7575258
macrobrachium,3.607153093,42.12180295,79.8743741,171.4136312
macrobrachium,4.001879664,23.89066479,154.8221344,146.1706827
macrobrachium,13.86321762,49.23229325,87.83339176,170.0662279
macrobrachium,9.162895879,41.24076325,125.6174879,169.1889686
macrobrachium,6.490726387,39.90310189,112.2916542,147.6772209
macrobrachium,5.709653752,75.12496953,146.3351307,186.4662402
macrobrachium,2.321798262,46.79663614,135.3946158,188.1848734
macrobrachium,2.510946702,35.51843923,122.4405538,162.8346143
macrobrachium,6.762193685,40.37725426,141.5830619,320.9996878
macrobrachium,5.639802616,35.68323558,52.05130309,128.5622607
macrobrachium,5.832295199,42.1181275,155.5494751,216.1186949
macrobrachium,4.986491335,30.01720359,105.7398667,159.4255059
macrobrachium,3.824319775,34.62682409,97.17015514,168.6263591
macrobrachium,8.418475883,43.50828873,100.5572477,172.4477269
macrobrachium,5.836021151,52.93115356,90.10859967,158.2329065
macrobrachium,17.1157543,36.2196521,71.22229282,160.6392568
macrobrachium,31.18344637,35.7653081,121.401182,314.7330698
macrobrachium,11.07379775,46.41935388,161.8084493,240.0357109
macrobrachium,50.19543524,39.74273832,99.3466794,196.8093339
macrobrachium,27.00468339,29.57485272,94.41378041,178.29867
macrobrachium,4.343059044,61.43578354,83.70661588,116.2230763
macrobrachium,8.414138978,34.08580645,62.14970409,164.4143589
macrobrachium,2.376212639,63.26408369,167.0683987,144.2381117
macrobrachium,18.7807191,38.51657709,101.1901293,253.9723198
macrobrachium,9.572221246,37.69850469,72.24401899,332.1642728
macrobrachium,13.5709266,35.06114475,98.7014827,206.7688735
macrobrachium,3.599835166,40.45637919,114.6874405,194.8974693
macrobrachium,3.56548529,38.79767092,111.7570308,252.1531206
macrobrachium,2.173971011,46.39330829,129.6062771,205.3766469
macrobrachium,8.097967316,55.00435647,102.4398484,152.2789294
macrobrachium,10.25373295,41.51142772,78.87970295,135.4859355
macrobrachium,96.54028658,37.8943394,158.3892881,165.4052633
macrobrachium,14.21054478,36.1592409,113.5217673,141.6425116
macrobrachium,6.917121136,41.75827082,76.5843982,152.0423179
macrobrachium,3.362507784,50.32313125,79.47797661,169.7232187
macrobrachium,8.024065373,41.59042728,102.1051188,150.6503766
