"","total.farmed"
"109",188.257695979196
"110",174.530800681127
"111",187.880044744591
"112",122.312950139137
"113",152.361503920661
"114",236.473963439764
"115",185.932487731155
"116",207.81227314322
"117",193.668175878754
"118",169.680920999575
"119",152.436152218427
"120",177.607423546171
"121",178.510739774267
"122",314.220629525612
"123",204.896100145955
"124",162.784251834339
"125",207.700626991876
"126",194.99687980271
"127",154.933109241531
"128",149.885264771818
"129",241.038500034988
"130",207.49141462238
"131",214.924868016363
"132",161.311735868017
"133",186.264231098058
"134",222.40063111474
"135",147.763358024736
"136",166.348427606415
"137",142.739461864118
"138",197.173877289266
"139",127.843673546538
"140",176.643246934441
"141",149.992504048481
"142",189.399477226092
"143",159.347666067252
"144",158.950289773254
"145",221.345362324093
"146",162.182175360464
"147",174.996540829672
"148",170.708970268482
"149",243.805010705527
"150",191.509065599808
"151",196.689815919888
"152",159.710630257796
"153",157.308582549601
"154",130.397737605431
"155",180.947861122679
"156",142.831253715374
"157",218.589035766222
"158",143.780317238138
"159",229.182951121496
"160",160.133217308629
"161",212.887008311558
"162",182.747274533188
"163",187.506616197953
"164",164.544570537974
"165",137.969091445066
"166",162.231173250016
"167",175.331503105435
"168",114.507912042139
"169",212.859936297309
"170",142.415659809471
"171",150.722491819046
"172",170.047838057967
"173",169.381022502456
"174",226.63392480747
"175",166.67697659356
"176",206.582638349413
"177",216.302866717301
"178",190.559122961532
"179",168.674194031951
"180",164.526826843292
"181",185.487152320732
"182",143.171531919735
"183",169.027981841885
"184",138.376619291898
"185",152.036691720576
"186",177.836533802242
"187",221.621265284754
"188",175.548100294898
"189",169.74539165503
"190",202.194993339398
"191",206.69490571742
"192",126.901018880927
"193",130.885608267314
"194",205.941088122267
"195",223.541486247615
"196",165.282951505518
"197",149.544123555019
"198",210.126481701567
"199",211.943018859201
"200",268.298799460105
"201",198.30089351494
"202",180.042773327549
"203",141.015945821497
"204",121.475223064403
"205",168.50125040461
"206",186.259343960627
"207",159.453569704163
"208",128.246305642667
"209",146.857293829888
"210",204.557338085574
"211",146.648535612859
"212",255.999617235309
"213",161.423124890297
"214",201.203344924431
"215",142.130037395137
"216",191.287553519037
"217",203.232694175245
"218",269.452856346884
"219",189.422912566967
"220",143.921893865869
"221",171.14237167802
"222",188.020988879346
"223",185.07570555982
"224",157.235656302955
"225",143.833675856869
"226",173.606928691374
"227",199.394755237336
"228",181.211416229282
"229",145.844730870942
"230",167.315581872159
"231",195.910784759223
"232",199.146846285552
"233",142.976687882418
"234",178.539751792875
"235",157.406952277876
"236",154.080383234898
"237",333.017230153054
"238",137.231069114209
"239",140.585469991046
"240",310.195349085074
"241",135.488796880502
"242",240.19631902465
"243",213.442425253683
"244",136.213379677047
"245",138.446140279249
"246",204.609155344658
"247",145.339451703822
"248",176.835362540906
"249",125.835509013507
"250",215.166376141726
"251",190.409242140636
"252",152.719057332587
"253",150.861539515124
"254",155.962403877271
"255",222.458446997876
"256",165.255463432767
"257",171.366875705845
"258",143.876293766616
"259",185.425797651774
"260",208.712395428462
"261",201.464680449009
"262",136.945974231597
"263",214.052349708559
"264",166.157511450135
"265",193.349200876682
"266",148.518285920624
"267",164.577519612627
"268",186.176056259445
"269",174.794611127564
"270",272.100107087026
"271",185.290178266939
"272",163.783113989711
"273",196.932358803011
"274",164.669250068311
"275",164.953772938098
"276",153.119869802119
"277",170.96523706954
"278",144.786494745562
"279",230.641821334288
"280",198.233003473591
"281",203.526866552276
"282",181.164233201981
"283",174.165323141878
"284",168.668239223241
"285",190.653361835135
"286",163.850794441433
"287",142.927711671682
"288",205.666494566244
"289",205.240965916471
"290",174.239483416628
"291",155.798942651368
"292",184.461071933531
"293",160.343271157383
"294",172.571177763069
"295",174.75278043762
"296",141.672690963696
"297",273.177487083965
"298",146.189747415333
"299",213.826900634157
"300",198.362197440489
"301",184.744342237955
"302",162.910809120459
"303",187.940548197548
"304",143.33126513829
"305",185.091891375681
"306",186.763329014787
"307",256.926400739965
"308",116.715301127227
"309",162.498098746726
"310",177.370354085538
"311",124.130809267633
"312",163.463800074097
"313",167.950118731909
"314",187.443163385788
"315",191.833702122425
"316",145.06173646073
"317",146.909212950279
"318",175.67706684228
"319",157.154508230162
"320",264.467493574089
"321",203.716571233079
"322",191.315310496486
"323",209.324572025197
"324",207.692570003788
"325",177.067226505911
"326",194.893988543368
"327",156.030945344151
"328",165.285358499034
"329",185.24500038447
"330",154.316389601353
"331",196.206598859248
"332",215.946268546403
"333",163.246284447661
"334",157.973516854089
"335",222.966196384923
"336",171.418490012099
"337",137.657394990993
"338",216.483477197265
"339",155.617278793165
"340",235.057951892244
"341",186.206891233451
"342",244.137923438576
"343",140.086317981303
"344",236.882302973086
"345",208.688358386019
"346",189.974312083311
"347",179.53446191408
"348",156.950320852064
"349",166.434059657241
"350",175.83452578245
"351",165.561080518562
"352",261.334820733981
"353",200.540587905392
"354",220.060458387888
"355",170.096788200031
"356",178.885531735338
"357",143.970027973197
"358",217.295885183498
"359",171.69644274433
"360",192.581625701095
"361",185.007984413506
"362",225.388225636619
"363",202.855076790385
"364",158.582727447612
"365",147.462333956008
"366",159.751616514172
"367",203.521092913555
"368",295.758453551783
"369",173.995009600128
"370",171.884722781568
"371",212.148193663671
"372",198.9394608036
"373",193.937902915106
"374",204.209427273629
"375",182.648115109315
"376",194.328483524481
"377",176.197794724716
"378",205.846978260504
"379",249.88616603007
"380",179.076074025667
"381",155.693349071456
"382",181.957225041545
"383",186.837496737728
"384",223.326919501871
"385",149.210106242611
"386",216.207837586365
"387",190.883383017572
"388",210.164298190506
"389",173.205592663876
"390",150.866213671712
"391",156.074722737667
"392",181.990474873359
"393",186.423761759078
"394",202.723728589984
"395",122.607123993323
"396",182.432073330282
"397",158.738727644813
"398",149.339960726828
"399",187.188167416889
"400",176.671607236249
"401",198.721812857328
"402",140.572037738485
"403",145.109330782188
"404",202.417556052149
"405",175.649558942358
"406",216.71962994774
"407",157.990383992274
"408",209.362651406187
"409",157.450672936141
"410",185.47242620487
"411",152.806700145597
"412",214.393319700161
"413",177.028494596725
"414",154.480590133131
"415",211.736799705864
"416",219.316988994483
"417",163.886199401365
"418",226.094360114551
"419",230.233895799774
"420",244.080347728425
"421",154.325670651947
"422",211.230477521397
"423",227.919548555259
"424",195.71258633085
"425",191.368388871791
"426",170.377000168628
"427",159.123558166733
"428",183.779025366282
"429",128.733779927583
"430",145.795145073541
"431",172.766818320026
"432",193.28823359693
"433",176.307714892794
"434",168.06334165302
"435",191.135350630658
"436",215.307566482917
"437",149.579021746624
"438",137.725180445579
"439",210.444543301477
"440",139.434080014718
"441",189.6949537649
"442",181.308885787378
"443",156.705517775545
"444",164.475671578682
"445",187.879401308182
"446",165.287572838198
"447",163.35406357261
"448",180.910411925309
"449",130.950264545029
"450",172.777708929075
"451",165.820689872629
"452",159.903382622262
"453",184.040594010948
"454",185.455024357236
"455",162.810055076125
"456",158.430942594211
"457",159.372543028577
"458",156.744367753138
"459",162.45958999203
"460",150.377318966647
"461",153.386979215078
"462",160.002147770474
"463",225.386641439466
"464",179.763424184145
"465",188.433193150512
"466",183.927652872834
"467",141.823381328166
"468",204.633498886444
"469",178.819488034213
"470",155.822539792773
"471",149.411046978776
"472",174.418270857974
"473",186.826764329942
"474",127.929450067323
"475",134.002510746718
"476",200.958973156484
"477",169.381036129734
"478",207.700695190685
"479",184.423462454398
"480",169.709888474666
"481",168.344003051348
"482",208.232637803353
"483",197.083607636246
"484",201.168711351693
"485",155.690290839654
"486",169.351477230748
"487",197.654919394618
"488",194.459090671386
"489",147.285986962627
"490",182.90071003493
"491",183.043611671054
"492",150.621167322263
"493",174.396141592936
"494",159.801857690055
"495",170.719523628391
"496",184.244376835712
"497",192.866889499547
"498",122.33142007415
"499",193.611106583245
"500",158.443489136074
"501",161.650774634973
"502",189.075279293798
"503",164.187958157257
"504",225.114899001414
"505",177.760670887442
"506",156.064074319688
"507",151.874568402171
"508",146.481782119646
"509",182.269304640602
"510",147.693522028796
"511",211.893069743987
"512",180.726723989718
"513",135.436019054309
"514",206.088753438919
"515",152.154452608709
"516",218.807133870401
"517",211.784737330719
"518",209.568860697952
"519",253.758224490639
"520",174.440410733565
"521",155.969435449047
"522",191.290848407777
"523",203.383615912183
"524",159.53073474185
"525",157.364199530888
"526",165.877394185924
"527",132.84951422866
"528",202.838076749824
"529",181.295277129174
"530",140.490491187418
"531",192.126512666203
"532",191.703615017441
"533",178.23716574674
"534",178.811904880128
"535",224.575774251145
"536",148.254191922765
"537",153.850643814652
"538",141.171683355502
"539",221.166525033953
"540",172.889694410061
"541",167.10565422657
"542",151.398290913572
"543",175.388463008225
"544",117.910715015582
"545",170.993494657035
"546",153.178758120879
"547",154.804024958623
"548",165.025401742984
"549",149.225954434841
"550",202.478768934993
"551",130.930249817543
"552",172.772269626795
"553",189.218276320873
"554",247.497071060667
"555",228.602732074456
"556",219.911043931998
"557",175.782714536012
"558",219.193481285282
"559",135.566076366525
"560",147.661674142285
"561",199.485339524456
"562",161.535206948119
"563",141.966364686352
"564",174.743799624062
"565",188.343605339942
"566",121.80109804659
"567",134.349139991121
"568",258.649157254245
"569",159.505311170612
"570",185.510286197076
"571",222.796569013063
"572",147.752242992091
"573",195.994494656385
"574",157.579974444113
"575",162.826461300215
"576",134.120326726505
"577",182.595324841728
"578",172.557288882244
"579",274.66092879899
"580",196.064359113573
"581",178.193115121085
"582",165.365511322774
"583",158.478692308256
"584",175.438039172908
"585",165.339528929084
"586",160.590959846572
"587",191.38011257568
"588",193.048489694434
"589",163.642279206065
"590",169.845619894457
"591",202.589387173424
"592",148.637013180463
"593",165.709152573074
"594",155.97099998547
"595",169.274511130525
"596",147.521378978071
"597",137.050094317791
"598",216.202600425519
"599",136.230220975415
"600",195.140678092966
"601",229.029050399023
"602",147.321254713546
"603",234.5366379328
"604",179.350274138228
"605",184.227268983611
"606",180.577902767759
"607",233.119832549485
"608",209.017061829525
"609",176.877838560514
"610",157.007618461704
"611",133.775510763173
"612",172.082133490818
"613",169.550415734782
"614",139.149268870773
"615",147.938493605055
"616",189.725721434713
"617",140.98995183942
"618",130.170457274435
"619",125.079934518849
"620",267.564552010272
"621",160.080252695095
"622",159.60528263466
"623",157.89050003408
"624",146.166959526233
"625",191.836609101836
"626",195.702436858516
"627",158.045234413129
"628",167.174559073678
"629",176.563573104346
"630",205.623543547552
"631",168.273632408373
"632",188.136405854739
"633",252.309176945152
"634",184.157939215068
"635",178.342771331141
"636",176.491511513734
"637",168.202361345559
"638",164.058913695129
"639",180.211320045806
"640",173.455203485924
"641",132.396200410655
"642",151.458954211387
"643",209.81919168527
"644",170.279082782785
"645",169.145217611675
"646",152.722698146156
"647",256.748971199726
"648",241.113672702116
"649",196.372409511216
"650",160.530147813771
"651",160.344241981361
"652",163.771680245184
"653",169.424477647239
"654",225.998477728724
"655",158.893178805319
"656",249.87127857139
"657",243.715087601486
"658",129.197709478903
"659",157.744087490842
"660",225.26263116455
"661",150.856719598666
"662",145.33304659157
"663",141.857904384715
"664",169.111648235779
"665",211.954093946236
"666",184.731533261752
"667",213.722142874541
"668",203.771254402492
"669",159.474621748425
"670",197.791151174794
"671",171.874989659006
"672",156.002630230816
"673",168.682268704294
"674",120.759918634608
"675",202.354235622235
"676",265.549366183138
"677",153.354377896094
"678",177.171303400914
"679",238.394249064583
"680",133.625715513265
"681",169.450265826201
"682",149.88170318371
"683",155.645059592345
"684",240.712290508311
"685",200.876922895427
"686",206.067639042055
"687",179.670038627848
"688",182.950351839406
"689",166.444867524783
"690",186.009505802282
"691",133.334038051703
"692",167.041336550321
"693",174.116417314476
"694",185.564365854887
"695",221.84205247752
"696",185.517868248496
"697",193.718225773415
"698",186.911187173036
"699",266.355380250212
"700",189.779358528444
"701",159.090835221686
"702",166.553494661761
"703",229.462157376121
"704",185.482363611782
"705",249.837169222378
"706",152.67181380433
"707",171.827012567055
"708",156.704466831491
"709",130.25482954056
"710",140.895352851974
"711",186.148975839974
"712",177.167452290348
"713",179.586670203244
"714",157.420159087397
"715",250.951053120452
"716",178.277666414284
"717",160.73012180374
"718",130.524279807922
"719",205.060999434651
"720",170.610585789459
"721",155.244860724845
"722",139.264723003906
"723",168.408712361022
"724",170.120018049867
"725",142.743610943975
"726",207.039093868903
"727",235.413585959182
"728",215.815172398646
"729",121.053618363521
"730",216.061236424945
"731",263.387872357918
"732",134.357168809232
"733",175.857020008896
"734",248.611533566752
"735",196.801279860993
"736",176.964181788848
"737",157.349959336738
"738",126.516140944399
"739",161.042466229714
"740",205.52250335117
"741",159.341369057809
"742",163.541455714622
"743",197.630381887764
"744",193.424140798213
"745",171.306628071237
"746",217.551360832607
"747",197.42898325423
"748",216.679253215614
"749",149.355401931537
"750",147.777876298591
"751",152.519358405598
"752",257.307726200978
"753",242.268843488897
"754",190.142230698448
"755",248.061430763994
"756",132.016235056079
"757",197.684904109655
"758",153.685405633219
"759",191.877666719381
"760",183.397205245455
"761",189.520423651855
"762",166.251488430327
"763",163.127985188398
"764",198.349352242771
"765",194.753565157904
"766",119.391182238954
"767",232.052434627804
"768",163.124997964081
"769",146.719389160819
"770",165.001172753558
"771",208.497601304812
"772",207.05756091202
"773",205.789811160663
"774",219.535456158656
"775",223.918735425486
"776",159.518142699441
"777",125.783139402328
"778",143.317449678329
"779",179.634159750693
"780",154.123214999298
"781",317.190558205141
"782",162.699025647562
"783",194.783369451931
"784",135.609161015768
"785",231.59184051418
"786",207.305685694932
"787",196.352260300173
"788",198.319484763941
"789",202.621528785004
"790",193.314714041649
"791",181.383956052269
"792",174.720116141884
"793",145.248498710392
"794",148.09190455689
"795",208.921034786494
"796",154.336486841492
"797",147.094973959045
"798",156.165002668359
"799",190.964579191539
"800",190.068676452708
"801",119.528280714054
"802",272.962197634741
"803",198.808309418552
"804",179.805133560102
"805",202.22015104347
"806",220.146081887857
"807",162.461594616737
"808",225.802568371094
"809",143.028855664237
"810",197.889568192847
"811",162.234822572833
"812",225.370873866633
"813",164.908618190796
"814",185.884183646931
"815",164.141320241908
"816",207.296483432894
"817",157.753274835691
"818",222.66970402091
"819",155.167743413841
"820",142.086684548566
"821",165.775730297083
"822",143.45713854307
"823",172.591977109732
"824",133.890245812897
"825",155.002785787909
"826",154.874320183452
"827",167.952942824178
"828",155.837016935132
"829",161.573288680074
"830",195.951067827214
"831",128.838550919183
"832",199.283735795176
"833",172.483312877429
"834",152.839925531529
"835",227.401393274184
"836",160.746320518705
"837",183.347089211681
"838",198.266176701374
"839",175.086278124208
"840",189.571570677683
"841",204.691361060717
"842",239.770509860986
"843",190.318254465262
"844",224.831999733461
"845",199.142940665872
"846",158.413210716773
"847",173.767875986032
"848",173.167455091285
"849",213.084131890926
"850",232.888521664749
"851",133.652481569101
"852",151.139073380176
"853",245.622382289521
"854",144.846129880805
"855",124.914098235114
"856",186.510402665432
"857",159.986132201974
"858",176.158659572911
"859",183.435144920832
"860",144.006077534618
"861",180.029544693577
"862",144.337713402057
"863",180.082439672758
"864",255.797543520953
"865",174.202081571451
"866",157.943221624344
"867",180.573742286759
"868",207.468623778968
"869",169.933604117609
"870",179.718161438059
"871",166.382892284117
"872",186.690816912583
"873",174.395440755517
"874",171.586317230847
"875",166.701823470847
"876",170.17497649031
"877",172.025913913349
"878",125.294641365501
"879",160.131652439326
"880",208.191044394498
"881",147.478890683509
"882",167.055938210639
"883",199.289822237157
"884",228.157140075898
"885",187.219160716988
"886",180.908183917257
"887",218.314199394979
"888",143.259258722552
"889",220.063742291586
"890",185.765792283908
"891",154.322417144363
"892",166.053669942966
"893",178.155960647425
"894",182.274741342257
"895",209.07472641866
"896",151.870164918705
"897",173.523299996149
"898",131.086979375826
"899",131.037093050119
"900",183.769646552966
"901",267.118678415964
"902",134.637558660626
"903",183.105232311204
"904",191.430986619029
"905",154.258782954159
"906",187.977623591382
"907",167.120799292829
"908",184.487897762149
"909",150.255172071254
"910",155.447048658682
"911",204.952569716371
"912",215.143183512045
"913",172.534745202299
"914",152.598279032074
"915",136.890715782973
"916",156.080013741867
"917",186.960572368573
"918",245.638887503829
"919",142.823500792443
"920",188.84342550244
"921",185.148526970043
"922",170.51697191903
"923",178.552636374469
"924",164.518970165798
"925",227.828827787302
"926",210.928340696943
"927",145.098259190394
"928",206.29934954934
"929",149.858863552561
"930",175.866252146922
"931",149.546964436927
"932",139.394838986239
"933",216.605842337167
"934",150.304558764751
"935",128.126509234394
"936",199.392144812475
"937",174.63456456482
"938",172.753015072604
"939",165.505310932559
"940",175.10106417929
"941",189.620526000193
"942",195.872406202253
"943",163.779499723328
"944",171.162299315752
"945",188.34406211384
"946",284.350813648715
"947",132.318780948554
"948",131.405993075208
"949",144.128734464724
"950",200.444748731561
"951",200.285612991158
"952",178.056766895293
"953",255.338877053515
"954",162.181552500206
"955",184.771297806587
"956",160.635750006956
"957",187.899186764506
"958",194.257801014472
"959",194.577251618972
"960",167.677801971677
"961",181.339855577821
"962",182.650108145634
"963",188.202446976044
"964",159.550048881577
"965",182.884101835845
"966",217.504552753117
"967",147.571885438581
"968",199.72672458821
"969",177.796882499052
"970",207.022064992604
"971",143.243044882349
"972",173.584650857791
"973",150.354223267488
"974",163.269084278835
"975",154.595523912269
"976",156.700164772428
"977",163.860983838573
"978",145.064114160798
"979",212.445126823338
"980",163.263600495453
"981",119.541089607037
"982",213.517601936177
"983",132.987988393147
"984",159.67145744893
"985",163.751743307614
"986",132.815789376958
"987",174.355087137752
"988",225.026861371813
"989",210.850214405582
"990",171.182057330274
"991",153.557848396113
"992",214.944693314273
"993",172.824298264736
"994",225.975057596307
"995",171.915793309848
"996",259.117261642019
"997",176.675131562592
"998",220.209229948299
"999",175.072257298037
"1000",196.189177205248
"1001",191.660304966767
"1002",172.254966414725
"1003",148.244237705409
"1004",203.32170647775
"1005",195.650280665085
"1006",171.262335504172
"1007",291.718686585828
"1008",273.753166353948
"1009",190.826569332362
"1010",137.636927941879
"1011",203.599269865106
"1012",182.563090231773
"1013",120.429529902426
"1014",224.002350826312
"1015",202.270798437087
"1016",200.774483416782
"1017",258.223313991176
"1018",162.405752109189
"1019",180.474079236114
"1020",160.30652955906
"1021",217.229508789528
"1022",150.38764885999
"1023",181.24423835179
"1024",156.083988808657
"1025",165.627067858927
"1026",233.791362914566
"1027",191.16077110195
"1028",264.761406595919
"1029",155.073657769104
"1030",145.188288608014
"1031",220.470886348479
"1032",169.837264999493
"1033",163.696663719623
"1034",183.020624241144
"1035",214.373464172578
"1036",149.808582971997
"1037",166.342762008088
"1038",165.361733820318
"1039",170.536095692955
"1040",172.141506462185
"1041",281.361449182592
"1042",180.917402053514
"1043",195.83727742877
"1044",162.94180812113
"1045",160.098180056367
"1046",220.95989679179
"1047",229.042637378411
"1048",159.135139252309
"1049",183.520862376206
"1050",158.156542774401
"1051",204.377116700825
"1052",179.470371178832
"1053",183.936841570008
"1054",184.050973732279
"1055",191.391512491267
"1056",187.762468417664
"1057",184.033642746494
"1058",161.133527908493
"1059",166.786728449141
"1060",272.84749606027
"1061",172.194359810549
"1062",175.64503474825
"1063",170.322503703335
"1064",195.33057234898
"1065",192.70884910108
"1066",166.914946786106
"1067",277.679756981199
"1068",187.126752579855
"1069",207.030161218933
"1070",194.977857432382
"1071",155.83930298915
"1072",170.895168057537
"1073",172.824523187652
"1074",190.124268592817
"1075",142.796278524443
"1076",200.290591878664
"1077",242.688121420366
"1078",165.913851608675
"1079",161.731135987284
"1080",234.436951622159
"1081",149.7123860769
"1082",162.079603021054
"1083",133.684273365316
"1084",194.011107449507
"1085",201.885975196918
"1086",206.150170085988
"1087",182.918332041134
"1088",169.165724772839
"1089",185.598790233293
"1090",276.310681630394
"1091",151.100231641365
"1092",272.869671221151
"1093",203.367100607448
"1094",141.889222867052
"1095",204.489608908528
"1096",187.333675337678
"1097",190.446459944733
"1098",241.274338151363
"1099",238.777825044664
"1100",179.801886065164
"1101",169.656641412376
"1102",267.515083677934
"1103",174.091725309651
"1104",150.510297031189
"1105",146.517314406213
"1106",177.672045100332
"1107",227.916789041728
"1108",127.461363509439
"1109",198.434533407515
"1110",186.887109560831
"1111",197.057295399998
"1112",244.705832746328
"1113",188.561817934067
"1114",154.755091876663
"1115",194.008120703704
"1116",198.040990456609
"1117",219.727020931792
"1118",180.478145283194
"1119",155.187552587871
"1120",207.532717426916
"1121",161.302730733408
"1122",147.081539813228
"1123",142.270491176714
"1124",201.881124946762
"1125",150.990794440688
"1126",190.630897401457
"1127",198.862529530956
"1128",174.76125252718
"1129",214.09405927176
"1130",179.892718535196
"1131",158.010485851124
"1132",292.851811930939
"1133",151.709116074815
"1134",240.046124776345
"1135",190.676073952405
"1136",187.48988572785
"1137",174.748951317945
"1138",208.709823638497
"1139",168.365941326434
"1140",178.776409376812
"1141",137.431116587457
"1142",150.440795995839
"1143",204.013026023251
"1144",195.822672439652
"1145",233.177284490657
"1146",218.240509479797
"1147",213.900012336623
"1148",184.340186341604
"1149",186.52643011359
"1150",148.083332374448
"1151",139.56245823815
"1152",184.745017506022
"1153",216.68989093982
"1154",162.557034875389
"1155",161.906220865804
"1156",163.888984421833
"1157",176.06424448091
"1158",188.777854491043
"1159",153.96167638477
"1160",154.599600445071
"1161",165.531436464688
"1162",165.838313605648
"1163",218.597452098368
"1164",301.289455205329
"1165",216.186044322168
"1166",164.665282845009
"1167",191.223339909426
"1168",181.546578316319
"1169",144.209140922287
"1170",180.325441035789
"1171",148.612724813551
"1172",192.640934925925
"1173",181.531730199905
"1174",173.610895124086
"1175",199.179818557787
"1176",155.934624472025
"1177",160.675607092457
"1178",246.799806734468
"1179",159.778642382918
"1180",142.490208742531
"1181",160.29066307923
"1182",237.583783745749
"1183",135.553113620526
"1184",238.027103879303
"1185",200.078738126459
"1186",154.313954916375
"1187",148.641486090232
"1188",154.336520295941
"1189",219.776998695499
"1190",145.75055143724
"1191",203.606201239974
"1192",226.586106145637
"1193",185.309485166524
"1194",204.992818976228
"1195",222.389408894706
"1196",199.289310870923
"1197",157.389475136926
"1198",145.418320130539
"1199",203.805550497234
"1200",156.942736699338
"1201",152.112262408267
"1202",194.077274565926
"1203",195.715936228025
"1204",162.402131601306
"1205",211.179781589702
"1206",146.917266505541
"1207",173.84512095655
"1208",258.125677909815
"1209",232.230331178004
"1210",167.845866346684
"1211",176.832256707251
"1212",155.128168173751
"1213",174.840250298618
"1214",178.731568160944
"1215",201.446712934077
"1216",152.159143804597
"1217",186.970752008165
"1218",226.053933200752
"1219",158.951304662234
"1220",123.519739538808
"1221",327.828211674079
"1222",185.720638972151
"1223",203.670141846301
"1224",205.13334701087
"1225",149.079413295863
"1226",196.090537032705
"1227",250.147769835196
"1228",175.965958014268
"1229",188.777820204394
"1230",169.22407829893
"1231",180.302977309481
"1232",226.497494401905
"1233",213.846818035827
"1234",277.638723310216
"1235",192.523099847142
"1236",150.034102887442
"1237",164.571815795505
"1238",194.856868626822
"1239",183.972907775434
"1240",170.620926459794
"1241",180.886331046719
"1242",128.768862181072
"1243",173.635732576706
"1244",181.115802581712
"1245",168.978100759039
"1246",175.49010863027
"1247",207.874602693131
"1248",173.645091812511
"1249",163.497624394532
"1250",182.558626538621
"1251",192.105235761441
"1252",143.897025351375
"1253",182.105157619299
"1254",161.889564232666
"1255",153.299741205063
"1256",172.318723583317
"1257",179.393678061088
"1258",160.912413536209
"1259",258.389322623577
"1260",249.711305699976
"1261",176.881881971747
"1262",210.155355138033
"1263",171.85711855447
"1264",170.520001606364
"1265",160.430585729819
"1266",135.140646623748
"1267",252.762130690925
"1268",187.996497559605
"1269",223.101162367751
"1270",263.281507120347
"1271",201.090089880392
"1272",165.360548413512
"1273",206.272750183208
"1274",164.312745540744
"1275",167.218609948993
"1276",306.653405666838
"1277",188.025240174195
"1278",217.562093448444
"1279",216.954589884827
"1280",182.848438498548
"1281",193.186891103816
"1282",237.636577175697
"1283",179.275888045948
"1284",202.22934296542
"1285",170.023087736711
"1286",146.174491916104
"1287",151.369666408998
"1288",154.877050944466
"1289",124.031954574678
"1290",150.542580949007
"1291",156.026167537025
"1292",250.422590436245
"1293",182.322863632342
"1294",164.292806356233
"1295",198.589731821409
"1296",179.447255319623
"1297",117.032832844448
"1298",250.131432059574
"1299",123.73479713705
"1300",138.683941347904
"1301",223.65128786877
"1302",120.390511633142
"1303",189.394720473631
"1304",179.071010128908
"1305",303.446059250882
"1306",154.980990796896
"1307",147.496880251748
"1308",150.298707668995
"1309",195.966499378401
"1310",189.992402847097
"1311",146.47526850929
"1312",164.644090034079
"1313",170.038929437779
"1314",203.997369736394
"1315",153.467007728909
"1316",161.923835361401
"1317",196.720415838941
"1318",219.813786106444
"1319",161.616699551805
"1320",203.939718504072
"1321",170.963293008205
"1322",168.724172731883
"1323",162.731319947078
"1324",184.650317364639
"1325",205.527376736493
"1326",130.122986638736
"1327",208.120745924087
"1328",161.182319058704
"1329",197.67841556933
"1330",148.59313534038
"1331",149.114925339159
"1332",145.828440613952
"1333",242.545736538971
"1334",173.035937059624
"1335",188.542904041038
"1336",173.936761201731
"1337",177.050715528617
"1338",198.775230499859
"1339",174.194097276053
"1340",147.666057112015
"1341",149.882224494736
"1342",183.23889585907
"1343",253.470028621939
"1344",177.650387526381
"1345",175.951091235764
"1346",189.605156759998
"1347",174.634522663539
"1348",141.397138546575
"1349",173.429578751086
"1350",176.378309376824
"1351",142.456116516039
"1352",199.418071032649
"1353",190.025420994368
"1354",163.273769982202
"1355",204.144160826709
"1356",164.064145051379
"1357",140.428917400141
"1358",150.035572365795
"1359",183.630799084263
"1360",165.593819421048
"1361",220.230228981407
